Patient_ID,Medical_Record_Number,Visit_ID,First_Name,Last_Name,SSN,Date_of_Birth,Gender,Street_Address,City,State,Zip_Code,Phone_Number,Email,Insurance_Provider,Insurance_Policy_Num,Group_ID,Admission_Date,Discharge_Date,Attending_Physician,Facility_Name,Primary_Diagnosis_Code,Secondary_Diagnosis_Code,Procedure_Code_CPT,Medication_List,Lab_Result_ID,Blood_Type,Notes_Comments
5f9e0805-b14b-4a5e-9792-e83232a655cd,9927383,VST-89242405,Natalie,Bass,422-34-8747,1950-06-12,F,4911 Oliver Greens,Port Victoriamouth,SD,29872,570.236.9801x084,valenzuelakaren@gmail.com,Kaiser Permanente,X41962899,GRP5501,2024-05-16,2024-05-18,Dr. Nelson,Armstrongchester General Hospital,E78.5,E78.5,24575,Albuterol,LAB-4038458,B-,Patient strictly confidential. HIPAA Protected.
d4253af8-fd0d-4cd4-87a4-6bf36320ac16,6284171,VST-52691464,Sarah,Macdonald,147-17-5838,1955-09-05,F,3598 Travis Wells Apt. 840,Kayleemouth,WY,72310,+1-233-920-2600x098,qstevens@yahoo.com,Medicaid,X70735961,GRP2480,2024-09-05,2024-09-10,Dr. Jones,Jenniferborough General Hospital,F41.1,B34.9,50681,"Losartan, Hydrochlorothiazide",LAB-6895721,B-,Patient strictly confidential. HIPAA Protected.
44d2c6b5-d3a8-4587-b322-8982194ff2fa,7251441,VST-29913188,Michael,Morris,533-85-8794,1948-01-28,M,43226 Jones Ferry,Jonesfurt,NM,58562,+1-397-496-9154x151,christopheredwards@hotmail.com,Cigna,X47627860,GRP6297,2025-07-11,2025-07-21,Dr. Frost,South Laurie General Hospital,Z00.00,F41.1,84784,"Metformin, Hydrochlorothiazide",LAB-6708458,A-,Patient strictly confidential. HIPAA Protected.
c628cff3-386b-4c86-b741-df79a20febf9,9265774,VST-74198083,Hannah,Anderson,175-13-8722,1980-04-26,F,40187 Weeks Village Apt. 298,Johnsonport,FM,21766,001-509-271-0422x0620,khines@yahoo.com,Medicare,X92917548,GRP7264,2025-05-08,2025-05-12,Dr. Brown,West Tammy General Hospital,N39.0,K21.9,10787,"Albuterol, Hydrochlorothiazide, Metoprolol",LAB-1144439,A+,Patient strictly confidential. HIPAA Protected.
cdbf31ea-084b-4eec-a7bb-5a7eafee34a0,3653081,VST-97783794,Matthew,Calderon,525-77-5521,1957-04-21,M,73970 Barnes Path Apt. 498,New Wesleyburgh,ME,96749,+1-589-675-2659x716,timweaver@gmail.com,Aetna,X35118184,GRP8877,2025-05-19,2025-05-20,Dr. Kirk,Elizabethview General Hospital,I10,B34.9,95897,Lisinopril,LAB-7837838,O-,Patient strictly confidential. HIPAA Protected.
f68cc5f4-c272-4c7b-bc65-30e67e9e71b2,1931122,VST-35624451,John,Wiley,111-82-7075,1949-01-08,F,769 Norman Loop,Beckstad,WI,31880,001-564-418-7173x5251,rodney11@yahoo.com,Blue Cross Blue Shield,X66367347,GRP7938,2024-07-20,2024-07-21,Dr. Gallagher,North Natashaburgh General Hospital,J01.90,M25.50,28490,Furosemide,LAB-3650646,A+,Patient strictly confidential. HIPAA Protected.
d519381f-b7bc-4b6a-8919-ae3e1cd0c332,2653045,VST-47661635,Ian,Jefferson,649-19-2050,2023-03-17,M,190 Vazquez Extension Suite 034,Danielville,OK,18533,001-900-847-4427x22580,katherine20@yahoo.com,Medicare,X32060927,GRP3215,2024-03-26,2024-04-02,Dr. Scott,Tarabury General Hospital,K21.9,M54.5,24849,"Simvastatin, Atorvastatin",LAB-7427516,B-,Patient strictly confidential. HIPAA Protected.
d2ea4a58-8d9d-4816-9fa7-01b9a2946fc7,8236958,VST-14892749,Tommy,Robinson,224-27-3814,1936-07-23,F,72599 Charles Freeway,Mooremouth,GA,52214,243.237.1899,brycewashington@gmail.com,Cigna,X17202612,GRP8990,2025-11-01,2025-11-05,Dr. Barrett,Lake Lisa General Hospital,M54.5,R05,40842,"Hydrochlorothiazide, Simvastatin, Levothyroxine",LAB-9173371,AB+,Patient strictly confidential. HIPAA Protected.
5a4509c4-dca9-4ae6-aaf4-196724edce94,7135025,VST-12027451,Jason,Bennett,647-38-2767,1937-10-04,M,8568 Charles Fords Apt. 661,Jeremyside,UT,17082,001-391-263-9386x56070,jmcconnell@hotmail.com,Cigna,X49858177,GRP1873,2025-01-22,2025-01-24,Dr. Young,Gainesville General Hospital,N39.0,J01.90,90855,Amlodipine,LAB-3947622,O-,Patient strictly confidential. HIPAA Protected.
a2dbf18e-c275-4706-a116-df44e781c5c9,4475468,VST-48564744,Cindy,Gilmore,219-60-0017,1943-09-19,F,9460 Martinez Shoals,North Dawnburgh,NV,98751,988.919.3024x8897,jamesvincent@hotmail.com,Medicaid,X05966520,GRP2629,2024-09-21,2024-10-01,Dr. Bryant,Grantville General Hospital,M54.5,M54.5,71502,"Metoprolol, Albuterol, Furosemide",LAB-7411655,O-,Patient strictly confidential. HIPAA Protected.
02042bf6-768c-4d97-95f2-25b400636663,3597921,VST-54955322,Michael,Kelley,049-51-7228,1962-05-24,M,43206 Erica Club,Martinezport,VA,59461,406.677.1758,haasscott@yahoo.com,Humana,X72526934,GRP4066,2024-07-22,2024-07-27,Dr. Mcconnell,Port Kayla General Hospital,E11.9,N39.0,39412,"Gabapentin, Omeprazole, Lisinopril",LAB-6817445,B+,Patient strictly confidential. HIPAA Protected.
b24fa5a2-c75a-4fca-a53a-5fe76835c6b4,3711314,VST-13615446,Ashley,Jackson,754-27-9736,1961-01-08,M,53358 Alyssa Rapids,North Brendaburgh,PA,36602,732-439-5773x9602,williamdavis@hotmail.com,Medicaid,X48091920,GRP4204,2024-04-29,2024-05-07,Dr. Simpson,North Douglas General Hospital,M25.50,M54.5,96500,Omeprazole,LAB-0563185,A-,Patient strictly confidential. HIPAA Protected.
bc9e972e-ce86-4792-8ab4-206aeefb0f3e,4693663,VST-58114279,Michelle,Flynn,355-12-3418,1996-12-29,F,028 Smith Meadows,Amyshire,OK,73647,(673)780-9033x23953,beckercynthia@gmail.com,Blue Cross Blue Shield,X14984518,GRP8310,2024-11-06,2024-11-16,Dr. Edwards,South Coreyborough General Hospital,F41.1,E11.9,74213,"Lisinopril, Hydrochlorothiazide, Amlodipine",LAB-3664242,A+,Patient strictly confidential. HIPAA Protected.
bd09956b-d60c-4659-977a-220e7a2c92f4,3226018,VST-47828703,Isaiah,Ortiz,742-35-3559,1961-07-07,F,2483 Esparza Common,North Lindaton,RI,73064,387.795.3287x15069,poncekathleen@gmail.com,UnitedHealthcare,X92071770,GRP9525,2025-05-29,2025-06-01,Dr. Robbins,Burtonchester General Hospital,M54.5,M25.50,30187,Omeprazole,LAB-6447243,O-,Patient strictly confidential. HIPAA Protected.
d8110df0-1774-44ad-84a3-f104200d5e64,3709755,VST-95678689,Brian,Combs,304-96-1891,1997-06-16,M,941 Morgan Hollow,New Joshuaport,NV,66557,+1-237-312-2495x29817,catherine46@gmail.com,Humana,X76597918,GRP5658,2024-05-29,2024-06-07,Dr. Mcdaniel,Kaitlyntown General Hospital,I10,Z00.00,44569,"Levothyroxine, Albuterol, Hydrochlorothiazide",LAB-3632982,B+,Patient strictly confidential. HIPAA Protected.
15e85a56-c3ca-44b2-999f-1c8c1bbf28ee,5528145,VST-14581836,Jennifer,Gallegos,233-57-8362,1972-11-04,M,99142 Lawrence Drive Suite 621,Port Nicole,PR,87917,382-365-8543x32164,nsullivan@yahoo.com,Kaiser Permanente,X71897183,GRP9996,2024-05-09,2024-05-13,Dr. Carr,Jeremyton General Hospital,E03.9,B34.9,46434,"Losartan, Albuterol, Gabapentin",LAB-7776347,AB-,Patient strictly confidential. HIPAA Protected.
bc3ff1be-5aa4-4dc5-9694-43b2ea4d9f20,1101556,VST-38952634,Danielle,Chaney,257-69-6455,1962-07-14,F,447 Steve Fork Suite 612,North Teresafort,MD,30470,319.836.4910x8229,trangrace@yahoo.com,Cigna,X14047248,GRP3819,2024-02-22,2024-03-02,Dr. Gonzalez,Judithville General Hospital,K21.9,E11.9,48806,"Gabapentin, Amlodipine, Lisinopril",LAB-8448766,A-,Patient strictly confidential. HIPAA Protected.
cbc534bf-6c9c-4b11-9d08-3a0ec240e97b,3879632,VST-23412908,Alyssa,Rodriguez,760-08-1052,1992-01-11,F,103 Hughes Estates,Port Dawnton,PR,94034,(864)864-3319,denisedavis@gmail.com,Aetna,X09757005,GRP5635,2024-05-14,2024-05-19,Dr. Williams,South Jenniferberg General Hospital,E78.5,E03.9,42699,"Levothyroxine, Lisinopril",LAB-1786238,AB-,Patient strictly confidential. HIPAA Protected.
9c45cf26-82b6-4b6d-b7d0-b82f634de52b,6406951,VST-60269825,Michael,Black,789-86-3089,1997-03-18,F,22860 Paul Highway Suite 014,East Elizabethborough,WI,70245,409.360.9756x715,roththeresa@yahoo.com,UnitedHealthcare,X60758406,GRP1825,2025-03-02,2025-03-08,Dr. Ferguson,West Eric General Hospital,J44.9,E11.9,48601,"Albuterol, Sertraline",LAB-5939392,AB-,Patient strictly confidential. HIPAA Protected.
ce0ffa92-83b5-443c-9beb-e4e01ae0a332,8930951,VST-21723592,Daniel,Obrien,543-42-8434,1996-02-14,M,303 Nicole Square Apt. 236,Lake Matthewfort,WV,52314,(438)531-1519x0300,regina68@hotmail.com,Medicare,X03073266,GRP7816,2025-08-04,2025-08-06,Dr. Faulkner,Lake Ariel General Hospital,I25.10,N39.0,69746,"Losartan, Amlodipine, Metoprolol",LAB-6316813,O+,Patient strictly confidential. HIPAA Protected.
6586946c-7fbd-4674-9195-8a57b4a6f9bf,6314145,VST-97779707,Travis,Armstrong,216-82-5243,1963-05-05,M,98118 Green Drives,North Alan,NC,76712,001-716-349-0391x76609,meganzavala@hotmail.com,Aetna,X10871787,GRP4180,2025-10-07,2025-10-10,Dr. Sutton,Kyleview General Hospital,N39.0,E78.5,46820,"Albuterol, Sertraline",LAB-7997652,B-,Patient strictly confidential. HIPAA Protected.
be02c345-ca7a-4e8f-a189-de7034148a51,5356198,VST-30377390,Melissa,Carr,736-57-7348,2011-05-10,M,268 Mclaughlin Meadows,South Stephanie,WY,44825,+1-484-833-7951x531,monica35@yahoo.com,Kaiser Permanente,X54969227,GRP4313,2024-11-02,2024-11-05,Dr. Maxwell,Port John General Hospital,N39.0,E03.9,66882,Metoprolol,LAB-3582802,A+,Patient strictly confidential. HIPAA Protected.
65cdfebd-c737-4fc5-a162-0f74e6d46c9d,9507212,VST-37985541,Tyrone,Palmer,262-22-5225,1979-03-26,M,730 Washington Alley Apt. 256,West Maria,OH,22312,250-990-1805,christina13@hotmail.com,Cigna,X72307037,GRP3145,2024-11-28,2024-12-04,Dr. Henderson,Port Autumnberg General Hospital,E03.9,I25.10,95393,"Metoprolol, Lisinopril, Gabapentin",LAB-0795660,B-,Patient strictly confidential. HIPAA Protected.
e29b92e9-5eae-4ddc-a8e1-ef3ad9530406,9056568,VST-15298358,Cheyenne,Rios,868-03-7478,2001-02-20,F,62527 Woods Fall Suite 054,New William,MS,04577,4755367807,stephanie38@gmail.com,Medicaid,X37044995,GRP1481,2025-11-15,2025-11-24,Dr. Daniel,Hoodberg General Hospital,F41.1,J01.90,10934,"Gabapentin, Amlodipine, Hydrochlorothiazide",LAB-8753175,B+,Patient strictly confidential. HIPAA Protected.
38c62368-6820-4fe2-b02f-2d5a5c824aa2,4875026,VST-31608587,April,Higgins,876-98-5855,1937-07-27,M,8261 Kelly Ramp,East Jorge,LA,81376,231-859-9553x759,gmarsh@hotmail.com,Humana,X96463849,GRP1389,2024-09-23,2024-10-01,Dr. Sullivan,Christinefurt General Hospital,J44.9,K21.9,29410,"Atorvastatin, Metoprolol, Losartan",LAB-6013817,A+,Patient strictly confidential. HIPAA Protected.
13569797-60cb-400c-8b53-d06dcba621cc,8897312,VST-72355349,Belinda,Jones,620-32-5237,1971-05-12,F,16523 Paul Club,South Kimberlyville,MA,70859,208-626-4876,bakermatthew@gmail.com,Kaiser Permanente,X26084699,GRP9334,2024-10-14,2024-10-17,Dr. Brown,Tracytown General Hospital,Z00.00,M25.50,54403,Hydrochlorothiazide,LAB-4020118,AB+,Patient strictly confidential. HIPAA Protected.
834570b1-4ab0-4617-af17-d461174ec5e7,7554795,VST-67802044,Stephanie,Casey,040-25-3741,1938-07-12,F,214 Kevin Track Apt. 832,West Tammyton,CA,17382,9882675378,matthewmaxwell@yahoo.com,Medicaid,X85332317,GRP4375,2024-12-04,2024-12-09,Dr. Guerra,Lisaburgh General Hospital,J44.9,B34.9,39215,"Furosemide, Metformin",LAB-6529106,A+,Patient strictly confidential. HIPAA Protected.
0482d6e0-f6b1-4b18-bc17-8bacac6d6ccd,7294905,VST-86188855,Logan,Dyer,442-16-3166,1994-07-05,F,8282 Morales Valleys Suite 539,Lake Danielbury,FL,46964,971.783.5708x5676,jamessalas@hotmail.com,UnitedHealthcare,X10882416,GRP1298,2025-03-19,2025-03-21,Dr. Burton,Sarahview General Hospital,Z00.00,J44.9,92541,"Omeprazole, Atorvastatin",LAB-3772854,B-,Patient strictly confidential. HIPAA Protected.
e2b39df8-c743-49fa-935a-ce5ca47352fa,4158132,VST-30645804,Jessica,Hinton,827-43-5108,1984-05-23,M,3068 Samuel Roads,New James,AL,17751,001-519-616-2457x585,murphyjoshua@gmail.com,Blue Cross Blue Shield,X23883587,GRP9730,2025-07-20,2025-07-22,Dr. Roberts,Michaeltown General Hospital,J01.90,K21.9,95594,Omeprazole,LAB-2496010,B-,Patient strictly confidential. HIPAA Protected.
3a57fa5e-67e6-458f-b193-5e7b787c16cb,5100348,VST-76153500,Linda,Bush,320-09-0287,1961-11-15,M,03684 Steven Lock Apt. 856,Bennettfurt,DE,02419,+1-752-472-3910x62503,chamberssamuel@gmail.com,Aetna,X61035644,GRP2405,2024-05-22,2024-05-27,Dr. Roberts,Bowenshire General Hospital,J44.9,I10,19954,Omeprazole,LAB-7797121,B-,Patient strictly confidential. HIPAA Protected.
00c47f2b-e9f7-461b-b2e9-a446702aa5ea,3686955,VST-30950721,Andrew,Cook,592-38-6826,1986-04-21,M,2335 Johnson Stravenue,North Richardland,DC,07627,(582)707-1328x751,samuel16@gmail.com,Kaiser Permanente,X72815653,GRP2868,2025-01-07,2025-01-17,Dr. Howell,Kimberlyview General Hospital,K21.9,K21.9,43184,"Losartan, Lisinopril",LAB-4190420,B+,Patient strictly confidential. HIPAA Protected.
400e90ba-2e9c-4bf1-9a67-3cdf09b04215,2621996,VST-28550083,Zachary,Mullen,735-58-6056,1936-12-24,M,8556 Danny Fort Suite 171,West Gregory,MO,87128,001-587-604-7439,ofarmer@yahoo.com,Blue Cross Blue Shield,X52952369,GRP5865,2024-09-13,2024-09-20,Dr. Johnson,Kristenmouth General Hospital,M25.50,E78.5,89344,Atorvastatin,LAB-7801614,AB-,Patient strictly confidential. HIPAA Protected.
1cf8518b-74d0-4bfb-ab7f-4846585e0808,1031129,VST-60444698,Anne,Allen,466-02-2985,1937-04-25,F,3997 Nguyen Summit Apt. 118,Kylefurt,IN,96937,+1-947-401-9094x0772,duanesanchez@yahoo.com,Humana,X64680227,GRP6348,2024-12-27,2024-12-28,Dr. Rice,Woodwardbury General Hospital,F41.1,Z00.00,62923,"Simvastatin, Losartan",LAB-9095020,A-,Patient strictly confidential. HIPAA Protected.
bdf517b8-91aa-4dac-8c49-bdcc90b70536,9014397,VST-47385461,Audrey,Salas,308-02-1379,1960-06-04,F,89653 Allen Crest Suite 598,Lopezton,NJ,40266,837-849-6227,cynthia63@hotmail.com,Aetna,X07859908,GRP6333,2026-01-02,2026-01-11,Dr. Martin,Whitneyton General Hospital,M54.5,K21.9,64303,"Hydrochlorothiazide, Atorvastatin",LAB-5580714,AB+,Patient strictly confidential. HIPAA Protected.
a8d04ced-cf1c-47c3-bae2-c0ffcb6ad347,9718717,VST-81815109,Edward,Smith,241-64-7455,1989-07-14,M,9102 Karen Heights,Powellfort,CA,35158,(815)288-6995x0583,mckenzienancy@gmail.com,Medicare,X09775846,GRP5873,2025-12-06,2025-12-08,Dr. Waters,Michaelburgh General Hospital,K21.9,Z00.00,37547,"Furosemide, Simvastatin",LAB-0029808,A+,Patient strictly confidential. HIPAA Protected.
21a9a84b-61bc-4018-8868-1810102808c0,4076129,VST-18323560,James,Aguilar,443-93-7181,2008-04-29,F,94324 Lauren Drive Suite 911,New Chadville,AL,62569,789-749-8573x941,wallacecarrie@gmail.com,Blue Cross Blue Shield,X08175550,GRP5719,2025-05-05,2025-05-08,Dr. Montgomery,Port Carol General Hospital,J44.9,K21.9,86807,"Levothyroxine, Atorvastatin, Amlodipine",LAB-8936546,B+,Patient strictly confidential. HIPAA Protected.
08506be4-cbf0-43cc-af8e-b54f7dd0cf78,4563420,VST-48148874,John,Alvarez,574-55-6789,2011-06-10,F,912 Lin Spur Apt. 215,Kinghaven,MH,57728,360.742.7967,wilsonjeffrey@yahoo.com,Aetna,X30308375,GRP3375,2024-08-18,2024-08-25,Dr. Salas,Lake Darrellbury General Hospital,K21.9,M54.5,28652,Metoprolol,LAB-6990239,B-,Patient strictly confidential. HIPAA Protected.
811c5864-4d1a-4583-83bb-93abc2af3469,5695335,VST-14991769,Heidi,Matthews,513-55-5609,1953-06-01,M,05143 Carter Rapid,Warestad,AK,75080,389.925.6171,bjimenez@yahoo.com,Aetna,X06829356,GRP4103,2025-08-01,2025-08-03,Dr. Clark,Wendyview General Hospital,K21.9,E78.5,51866,"Albuterol, Losartan",LAB-6837496,O-,Patient strictly confidential. HIPAA Protected.
d7d92d48-fd22-4ed7-ae69-6855d641bbd4,6848849,VST-85338904,Jose,Maxwell,739-22-7991,2000-04-14,M,85589 Thomas Landing,Crystalland,OK,35291,+1-348-606-7837x7249,emilymontgomery@gmail.com,UnitedHealthcare,X94676212,GRP9889,2025-08-25,2025-09-01,Dr. Galvan,Ashleyport General Hospital,M25.50,F41.1,78309,Hydrochlorothiazide,LAB-3293375,AB+,Patient strictly confidential. HIPAA Protected.
8de15466-d210-48fd-a100-5f381dc4ae69,6084688,VST-15851957,Nathan,Perez,624-86-6087,1940-04-22,M,1027 Grant Land Apt. 862,North Scottfurt,NJ,82157,408-263-2926x5802,vwolf@gmail.com,Medicaid,X94787107,GRP3839,2025-04-21,2025-04-23,Dr. Davis,East Richard General Hospital,J44.9,M25.50,52225,Hydrochlorothiazide,LAB-7218081,O-,Patient strictly confidential. HIPAA Protected.
fb881d31-f717-48fe-b7ea-2908207a494a,5097922,VST-44168527,Edward,Lane,500-39-6624,2007-10-30,F,397 Paul Camp,Loriville,WA,81700,679.999.2568,rhodesjessica@yahoo.com,Cigna,X84017569,GRP9767,2025-11-26,2025-12-06,Dr. Fernandez,New Brandi General Hospital,M25.50,J01.90,41984,"Simvastatin, Metoprolol, Amlodipine",LAB-9554893,O+,Patient strictly confidential. HIPAA Protected.
4731a12a-1060-4e70-80fa-97a4af0b2215,4408501,VST-83832770,Curtis,Hill,155-57-5323,1990-08-19,F,141 Alexander Mountains Suite 551,Kimmouth,MA,09451,575.950.6759,yolandascott@yahoo.com,Humana,X02205996,GRP3168,2024-07-12,2024-07-15,Dr. Collins,Mooneyport General Hospital,E03.9,I25.10,66212,Amlodipine,LAB-9247789,B+,Patient strictly confidential. HIPAA Protected.
0fb4f9a4-a424-4671-a3c7-62a5bd0c22bf,2104059,VST-44969543,Sarah,Franklin,801-89-1419,2014-12-08,F,2093 Stone Islands Apt. 626,Gravesbury,HI,30870,575.278.7463,heidiallen@yahoo.com,Medicaid,X70578961,GRP1176,2024-04-15,2024-04-25,Dr. Brown,Frostshire General Hospital,Z00.00,I25.10,91720,"Furosemide, Amlodipine, Levothyroxine",LAB-3254656,B+,Patient strictly confidential. HIPAA Protected.
da8f994b-9ee7-4e8f-8e49-c1abdbafcfed,3650841,VST-32228970,Travis,Guzman,152-45-1756,1965-12-26,F,37731 Melanie Crescent,West Calvin,DC,42440,319.344.4394,jacob88@yahoo.com,Kaiser Permanente,X95059395,GRP3594,2024-08-18,2024-08-24,Dr. Dickerson,Danielmouth General Hospital,E78.5,J44.9,52246,"Amlodipine, Sertraline",LAB-2492253,O+,Patient strictly confidential. HIPAA Protected.
ed772797-fc1c-42f4-9d4d-67a1d85874b1,3246191,VST-62305218,Cynthia,Jackson,750-48-8788,1993-10-13,M,6031 Francis Stravenue Suite 890,Port Annette,CA,30031,608-395-1396x319,erika03@hotmail.com,Blue Cross Blue Shield,X36817393,GRP1051,2024-11-03,2024-11-08,Dr. West,New Andrea General Hospital,I10,I10,70448,"Hydrochlorothiazide, Metoprolol, Simvastatin",LAB-2188867,O-,Patient strictly confidential. HIPAA Protected.
b7845056-dfc7-400e-85b5-7a53c5ddaf55,3628356,VST-44250837,Brian,Salas,607-65-7078,1969-07-20,F,06360 Neal Road Apt. 692,Staceymouth,LA,23159,(976)314-6566x9902,ryan84@gmail.com,Medicare,X26212484,GRP1320,2024-12-20,2024-12-24,Dr. Spence,Lake Beckychester General Hospital,B34.9,K21.9,14454,Albuterol,LAB-2328371,B-,Patient strictly confidential. HIPAA Protected.
c0e2377f-c89e-4f9d-8600-758cb463136d,8022290,VST-61223808,Tara,Moore,570-45-5918,2025-05-11,M,551 Patrick Courts,Port Cynthia,IL,69541,788.439.0009x994,michelle67@yahoo.com,Kaiser Permanente,X54333332,GRP3508,2024-08-25,2024-08-26,Dr. Garcia,Hallborough General Hospital,N39.0,I10,46910,Metformin,LAB-4355337,O-,Patient strictly confidential. HIPAA Protected.
fa1fa1c9-0c9a-42c6-adb7-f73277a42faf,3575958,VST-72819437,Carol,Barber,638-83-7692,1965-07-22,F,88842 Miller Shore,Phillipsfurt,NC,11319,(910)525-0108x969,robert61@gmail.com,Aetna,X51508343,GRP7738,2024-05-24,2024-05-31,Dr. Jennings,West Johnburgh General Hospital,Z00.00,Z00.00,77068,"Simvastatin, Losartan, Sertraline",LAB-4321615,B+,Patient strictly confidential. HIPAA Protected.
6ff47b78-8c44-41e6-bf35-c2292631f942,9554632,VST-40246766,John,Gregory,426-79-3637,1947-12-09,M,572 Lee Port Apt. 533,New Jeffstad,DE,16885,001-921-912-0250,johngonzalez@yahoo.com,Blue Cross Blue Shield,X19375790,GRP3783,2025-01-08,2025-01-09,Dr. Wallace,Lake Sabrinahaven General Hospital,J01.90,E03.9,81325,"Gabapentin, Lisinopril, Metformin",LAB-9438270,B-,Patient strictly confidential. HIPAA Protected.
f937d756-ae4a-47ff-841b-99a245811378,3481815,VST-52229309,Beth,Lopez,453-59-5724,1975-06-12,F,06567 Christine Village Apt. 268,North John,CT,26117,(451)706-4787x772,daltoncrystal@gmail.com,Blue Cross Blue Shield,X05867095,GRP2058,2025-12-17,2025-12-27,Dr. Lamb,New Cheryl General Hospital,R05,J44.9,16275,"Sertraline, Levothyroxine",LAB-4709309,AB-,Patient strictly confidential. HIPAA Protected.
51081424-eac3-4d40-a973-4f22b0e6911b,3119024,VST-66612328,Mary,Orozco,396-63-8424,1956-06-04,M,7266 Dale Square Suite 739,Thompsonside,ND,09674,451-685-9847,charlesschultz@hotmail.com,Kaiser Permanente,X08056515,GRP8647,2025-06-17,2025-06-18,Dr. Keller,Matthewville General Hospital,I25.10,R05,44699,Hydrochlorothiazide,LAB-8834358,AB+,Patient strictly confidential. HIPAA Protected.
63558e5e-4919-43c1-8f98-62ef5053f5ea,9643574,VST-13618833,Jordan,Leach,691-33-7531,2017-06-24,M,2149 Green Forest Apt. 920,West Amandabury,GA,56332,+1-591-566-1847x09217,christopherbyrd@yahoo.com,Blue Cross Blue Shield,X70695257,GRP6303,2024-09-09,2024-09-16,Dr. Hanson,New Ericberg General Hospital,I10,R05,25256,"Losartan, Gabapentin",LAB-8498240,AB-,Patient strictly confidential. HIPAA Protected.
abb144ac-6d5c-494b-8d5b-4184c29c1195,9102374,VST-27174381,Christopher,Tyler,829-74-8420,1981-06-17,M,2089 John Pines,New Brianna,WA,44053,001-331-740-0138,mscott@yahoo.com,Medicaid,X39843234,GRP1197,2024-08-13,2024-08-23,Dr. Jones,Harveyhaven General Hospital,J01.90,B34.9,33133,"Levothyroxine, Omeprazole",LAB-2345891,O+,Patient strictly confidential. HIPAA Protected.
8f01f3ea-1198-4bbd-92f2-d88b75f7b7b2,9625160,VST-42722880,Briana,Smith,047-41-1687,1956-11-30,M,2505 Karen Camp,East Jennifer,MS,11047,(700)328-0608x66605,qparks@gmail.com,UnitedHealthcare,X64006630,GRP1839,2025-07-05,2025-07-09,Dr. Johnson,Amychester General Hospital,J01.90,I10,19997,"Atorvastatin, Levothyroxine, Simvastatin",LAB-4251811,AB-,Patient strictly confidential. HIPAA Protected.
3dfee067-c71e-4b36-aa09-5789a1ee857f,3274101,VST-20073511,Natalie,Watts,805-12-9570,1964-11-20,M,842 Rodney Roads,West Jacquelinefort,WV,60749,939-318-4169x17544,wjones@hotmail.com,Blue Cross Blue Shield,X01800234,GRP2826,2025-10-20,2025-10-22,Dr. Rojas,Kristenfurt General Hospital,E11.9,F41.1,28421,"Metformin, Amlodipine, Lisinopril",LAB-5293076,B-,Patient strictly confidential. HIPAA Protected.
8549fe15-44e6-4a63-98ea-b891ab6201b7,6496966,VST-89758830,Karen,Mason,186-59-9353,1979-12-24,F,616 Lisa Expressway,West James,NC,10985,(260)914-4788x730,taylorantonio@hotmail.com,Aetna,X03477622,GRP8450,2025-06-20,2025-06-29,Dr. Warren,West Patricia General Hospital,K21.9,I10,48551,"Amlodipine, Gabapentin",LAB-0010141,A+,Patient strictly confidential. HIPAA Protected.
91968501-79b0-4e6d-b9a6-72f0a4422bad,4087336,VST-94185572,Sherri,Hansen,549-82-2390,1984-06-09,M,53150 Hart Pike,West Carmen,MA,80236,983.817.8322x0381,davidmcdonald@hotmail.com,Cigna,X99196913,GRP5239,2025-07-20,2025-07-22,Dr. Barker,Joseton General Hospital,Z00.00,R05,34192,Simvastatin,LAB-3758673,AB-,Patient strictly confidential. HIPAA Protected.
01669b99-d4bf-4bdd-894b-aedc88971514,7435583,VST-71044477,Paul,Tyler,510-49-1674,2007-11-18,F,641 Heather Extension,Danielview,MH,04903,001-743-275-4882x8144,ihamilton@hotmail.com,Blue Cross Blue Shield,X04434354,GRP8373,2024-06-11,2024-06-15,Dr. Lee,South Carolyn General Hospital,M54.5,B34.9,64276,"Furosemide, Amlodipine",LAB-5189170,O-,Patient strictly confidential. HIPAA Protected.
6e31796a-34af-47a0-9489-113d266c74e5,4764575,VST-26854775,Melissa,Parker,321-82-4397,1979-12-01,F,374 Rachel Oval,North Nathanieltown,DC,99184,249.824.7571x764,michael40@hotmail.com,Kaiser Permanente,X88843413,GRP1608,2025-02-06,2025-02-12,Dr. Nunez,Marybury General Hospital,B34.9,B34.9,79177,"Furosemide, Gabapentin",LAB-9313766,A+,Patient strictly confidential. HIPAA Protected.
6b4f08f4-c42f-4a07-9f4b-f91e12f179d4,5150730,VST-51480151,Joseph,Ortiz,466-32-3352,2015-09-05,F,123 Juan Crossing Apt. 084,Jonesborough,UT,47646,(948)273-7296,zmcdaniel@gmail.com,Medicaid,X03337275,GRP2615,2025-03-22,2025-03-24,Dr. Lee,Melissaland General Hospital,K21.9,J44.9,62995,"Metformin, Gabapentin, Levothyroxine",LAB-8399387,AB+,Patient strictly confidential. HIPAA Protected.
39b3eedf-6c7b-460e-9b10-66ab07ab7071,1304954,VST-95986549,Cameron,Gray,029-55-5327,1999-11-27,F,99727 Myers Junction,Contreraston,DC,46301,001-277-348-9539,ehenry@hotmail.com,Blue Cross Blue Shield,X97263847,GRP9230,2025-11-23,2025-11-30,Dr. Cox,West Lindaview General Hospital,B34.9,J44.9,41171,Hydrochlorothiazide,LAB-6135547,A-,Patient strictly confidential. HIPAA Protected.
